"NACE2","Label_NACE2","PRODCOM2021","Label_PRODCOM2021","Comment","URL"
"2711","27.11 Manufacture of electric motors, generators and transformers","27111010","27.11.10.10 Electric motors of an output ≤ 37,5 W (including synchronous motors ≤ 18 W, universal AC/DC motors, AC and DC motors)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27111030","27.11.10.30 DC motors and generators of an output > 37,5 W but ≤ 750 W (excluding starter motors for internal combustion engines)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27111050","27.11.10.50 DC motors and DC generators of an output > 750 W but ≤ 75 kW (excluding starter motors for internal combustion engines)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27111070","27.11.10.70 DC motors and generators of an output > 75 kW but ≤ 375 kW (excluding starter motors for internal combustion engines)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27111090","27.11.10.90 DC motors and generators of an output > 375 kW (excluding starter motors for internal combustion engines)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","271121","27.11.21 Universal AC/DC motors of an output > 37,5 W",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27112100","27.11.21.00 Universal AC/DC motors of an output > 37,5 W",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","271122","27.11.22 AC motors, single-phase",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27112230","27.11.22.30 Single-phase AC motors of an output ≤ 750 W",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27112250","27.11.22.50 Single-phase AC motors of an output > 750 W",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","271123","27.11.23 AC motors, multi-phase, of an output ≤ 750 W",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27112300","27.11.23.00 Multi-phase AC motors of an output ≤ 750 W",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","271124","27.11.24 AC motors, multi-phase, of an output > 750 W but ≤ 75 kW",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27112403","27.11.24.03 Multi-phase AC motors of an output > 0,75 kW but ≤ 7,5 kW",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27112405","27.11.24.05 Multi-phase AC motors of an output > 7,5 kW but ≤ 37 kW",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27112407","27.11.24.07 Multi-phase AC motors of an output > 37 kW but ≤ 75 kW",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","271125","27.11.25 AC motors, multi-phase, of an output > 75 kW",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27112530","27.11.25.30 Multi-phase AC traction motors of an output > 75 kW",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27112540","27.11.25.40 Multi-phase AC motors of an output > 75 kW but ≤ 375 kW (excluding traction motors)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27112560","27.11.25.60 Multi-phase AC motors of an output > 375 kW but ≤ 750 kW (excluding traction motors)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27112590","27.11.25.90 Multi-phase AC motors of an output > 750 kW (excluding traction motors)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","271126","27.11.26 AC generators (alternators)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27112610","27.11.26.10 Alternators of an output ≤ 75 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27112630","27.11.26.30 Alternators of an output > 75 kVA but ≤ 375 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27112650","27.11.26.50 Alternators > 375 kVA but ≤ 750 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27112670","27.11.26.70 Alternators of an output > 750 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","271131","27.11.31 Generating sets with compression-ignition internal combustion piston engines",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27113110","27.11.31.10 Generating sets with compression-ignition internal combustion piston engines, of an output ≤ 75 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27113130","27.11.31.30 Generating sets with compression-ignition internal combustion piston engines of an output > 75 kVA but ≤ 375 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27113150","27.11.31.50 Generating sets with compression-ignition internal combustion piston engines of an output > 375 kVA but ≤ 750 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27113170","27.11.31.70 Generating sets with compression-ignition internal combustion piston engines of an output > 750 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","271132","27.11.32 Generating sets with spark-ignition engines; other generating sets; electric rotary converters",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27113233","27.11.32.33 Generating sets with spark-ignition internal combustion piston engines of an output ≤ 7,5 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27113235","27.11.32.35 Generating sets with spark-ignition internal combustion piston engines of an output > 7,5 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27113250","27.11.32.50 Generating sets (excluding wind-powered and powered by spark-ignition internal combustion piston engine)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27113270","27.11.32.70 Rotary converters",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","271141","27.11.41 Liquid dielectric transformers",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27114120","27.11.41.20 Liquid dielectric transformers having a power handling capacity ≤ 650 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27114150","27.11.41.50 Liquid dielectric transformers having a power handling capacity > 650 kVA but ≤ 10 000 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27114180","27.11.41.80 Liquid dielectric transformers having a power handling capacity > 10 000 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","271142","27.11.42 Other transformers, having a power handling capacity ≤ 16 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27114220","27.11.42.20 Measuring transformers having a power handling capacity ≤ 1 kVA (including for voltage measurement)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27114240","27.11.42.40 Other transformers, n.e.c., having a power handling capacity ≤ 1 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27114260","27.11.42.60 Other transformers, having a power handling capacity > 1 kVA but ≤ 16 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","271143","27.11.43 Other transformers, having a power handling capacity > 16 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27114330","27.11.43.30 Transformers, n.e.c., having a power handling capacity > 16 kVA but ≤ 500 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27114380","27.11.43.80 Transformers, n.e.c., having a power handling capacity > 500 kVA",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","271150","27.11.50 Ballasts for discharge lamps or tubes; other inductors",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27115013","27.11.50.13 Inductors for discharge lamps or tubes",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27115015","27.11.50.15 Ballasts for discharge lamps or tubes (excluding inductors)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27115050","27.11.50.50 Accumulator chargers",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27115080","27.11.50.80 Inductors (excluding induction coils, deflection coils for cathode-ray tubes, for discharge lamps and tubes)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","271161","27.11.61 Parts suitable for electrical motors and generators",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27116110","27.11.61.10 Parts suitable for use solely or principally with electric motors and generators, electric generating sets and rotary converters, n.e.c. (excluding fuel cells)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","271162","27.11.62 Parts of transformers, inductors and static converters",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27116203","27.11.62.03 Ferrite cores of transformers and inductors",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27116205","27.11.62.05 Parts of transformers and inductors (excluding ferrite cores)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2711","27.11 Manufacture of electric motors, generators and transformers","27116208","27.11.62.08 Electronic assemblies of static converters of a kind used with telecommunication apparatus, automatic data-processing machines and units thereof, n.e.c.",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2711"
"2712","27.12 Manufacture of electricity distribution and control apparatus","2712","27.12 Manufacture of electricity distribution and control apparatus",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","271210","27.12.10 Electrical apparatus for switching or protecting electrical circuits, for a voltage > 1 000 V",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27121010","27.12.10.10 Fuses for a voltage > 1 kV",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27121020","27.12.10.20 Automatic circuit breakers >1kV",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27121030","27.12.10.30 Isolating switches and make-and-break switches >1kV",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27121041","27.12.10.41 Lightning arresters and voltage limiters for a voltage > 1 kV",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27121090","27.12.10.90 Other apparatus for switching... electrical circuits > 1 000 V",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","271221","27.12.21 Fuses, for a voltage ≤ 1 000 V",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27122130","27.12.21.30 Fuses for a voltage ≤ 1 kV and for a current ≤ 10 A",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27122150","27.12.21.50 Fuses for a voltage ≤ 1 kV and for a current > 10 A but ≤ 63 A",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27122370","27.12.23.70 Electrical apparatus for protecting electrical circuits for a voltage ≤ 1 kV and for a current > 125 A (excluding fuses, automatic circuit breakers)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27123170","27.12.31.70 Other bases for electric control, distribution of electricity, voltage ≤ 1 000 V",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27122250","27.12.22.50 Automatic circuit breakers for a voltage ≤ 1 kV and for a current > 63 A",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","271240","27.12.40 Parts of electricity distribution or control apparatus",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27122450","27.12.24.50 Relays for a voltage > 60 V but ≤ 1 kV",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","271222","27.12.22 Automatic circuit breakers, for a voltage ≤ 1 000 V",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27123203","27.12.32.03 Boards, cabinets and similar combinations of apparatus for electric control or the distribution of electricity, for a voltage > 1.000 V but ≤ 72,5 kV",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27122433","27.12.24.33 Relays for a voltage ≤ 60 V and for a current ≤ 2 A",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27124090","27.12.40.90 Other parts of apparatus of HS 8535, 8536, 8537",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27122330","27.12.23.30 Electrical apparatus for protecting electrical circuits for a voltage ≤ 1 kV and a current ≤ 16 A (excluding fuses, automatic circuit breakers)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27123130","27.12.31.30 Numerical control panels with built-in automatic data-processing machine for a voltage ≤ 1 kV",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27122170","27.12.21.70 Fuses for a voltage ≤ 1 kV and for a current > 63 A",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27123150","27.12.31.50 Programmable memory controllers for a voltage ≤ 1 kV",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27122350","27.12.23.50 Electrical apparatus for protecting electrical circuits for a voltage ≤ 1 kV and for a current > 16 A but ≤ 125 A (excluding fuses, automatic circuit breakers)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27123205","27.12.32.05 Boards, cabinets and similar combinations of apparatus for electric control or the distribution of electricity, for a voltage > 72,5 kV",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27122230","27.12.22.30 Automatic circuit breakers for a voltage ≤ 1 kV and for a current ≤ 63 A",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27122435","27.12.24.35 Relays for a voltage ≤ 60 V and for a current > 2 A",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","27124030","27.12.40.30 Boards, panels, consoles, desks, cabinets and other bases for apparatus for electric control or the distribution of electricity (excluding those equipped with their apparatus)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","271224","27.12.24 Relays, for a voltage ≤ 1 000 V",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","271232","27.12.32 Boards and other bases, equipped with electrical switching or protecting apparatus, for a voltage > 1 000 V",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","271223","27.12.23 Apparatus for protecting electrical circuits n.e.c., for a voltage ≤ 1 000 V",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2712","27.12 Manufacture of electricity distribution and control apparatus","271231","27.12.31 Boards and other bases, equipped with electrical switching or protecting apparatus, for a voltage ≤ 1 000 V",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2712"
"2720","27.20 Manufacture of batteries and accumulators","2720","27.20 Manufacture of batteries and accumulators",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","272011","27.20.11 Primary cells and primary batteries",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27201110","27.20.11.10 Manganese dioxide cells and batteries, alkaline, in the form of cylindrical cells (excl. spent)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27201115","27.20.11.15 Other manganese dioxide cells and batteries, alkaline (excl. spent, and cylindrical cells)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27201120","27.20.11.20 Manganese dioxide cells and batteries, non-alkaline, in the form of cylindrical cells (excl. spent)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27201125","27.20.11.25 Other manganese dioxide cells and batteries, non-alkaline (excl. spent, and cylindrical cells)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27201130","27.20.11.30 Mercuric oxide primary cells and primary batteries (excl. spent)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27201140","27.20.11.40 Silver oxide primary cells and primary batteries (excl. spent)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27201150","27.20.11.50 Lithium primary cells and primary batteries, in the form of cylindrical cells (excl. spent)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27201155","27.20.11.55 Lithium primary cells and primary batteries, in the form of button cells (excl. spent)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27201160","27.20.11.60 Lithium primary cells and primary batteries (excl. spent, and in the form of cylindrical or button cells)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27201170","27.20.11.70 Air-zinc primary cells and primary batteries (excl. spent)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27201175","27.20.11.75 Dry zinc-carbon primary batteries of a voltage of >= 5,5 V but <= 6,5 V (excl. spent)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27201190","27.20.11.90 Other primary cells and primary batteries, electric (excl. spent, dry zinc-carbon batteries of a voltage of >= 5,5 V but <= 6,5 V, and those of manganese dioxide, mercuric oxide, silver oxide, lithium and air-zinc)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","272012","27.20.12 Parts of primary cells and primary batteries",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27201200","27.20.12.00 Parts of primary cells and primary batteries (excluding battery carbons, for rechargeable batteries)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","272021","27.20.21 Lead-acid accumulators for starting piston engines",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27202110","27.20.21.10 Lead-acid accumulators of a kind used for starting piston engines (starter batteries), working with liquid electrolyte (excl. spent)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27202120","27.20.21.20 Lead-acid accumulators of a kind used for starting piston engines (starter batteries), working with non-liquid electrolyte (excl. spent)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","272022","27.20.22 Lead-acid accumulators, excluding for starting piston engines",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27202230","27.20.22.30 Electric accumulators, including separators therefor, whether or not rectangular (including square). Other lead-acid accumulators than of a kind used for starting piston engine. Working with liquid electrolyte",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27202240","27.20.22.40 Electric accumulators, including separators therefor, whether or not rectangular (including square). Other lead-acid accumulators than of a kind used for starting piston engine. Other than working with liquid electrolyte",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","272023","27.20.23 Nickel-cadmium, nickel metal hydride, lithium-ion, lithium polymer, nickel-iron and other electric accumulators",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27202310","27.20.23.10 Hermetically sealed nickel-cadmium accumulators (excl. spent)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27202320","27.20.23.20 Not hermetically sealed nickel-cadmium accumulators (excl. spent)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27202330","27.20.23.30 Nickel-iron accumulators (excl. spent)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27202340","27.20.23.40 Nickel-metal hydride accumulators (excl. spent)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27202350","27.20.23.50 Lithium-ion accumulators (excl. spent)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27202395","27.20.23.95 Other electric accumulators",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","272024","27.20.24 Parts of electric accumulators including separators",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27202410","27.20.24.10 Parts of electric accumulators. Separators.",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2720","27.20 Manufacture of batteries and accumulators","27202420","27.20.24.20 Parts of electric accumulators. Other than separators.",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2720"
"2731","27.31 Manufacture of fibre optic cables","2731","27.31 Manufacture of fibre optic cables",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2731"
"2731","27.31 Manufacture of fibre optic cables","273111","27.31.11 Optical fibre cables made up of individually sheathed fibres",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2731"
"2731","27.31 Manufacture of fibre optic cables","27311100","27.31.11.00 Optical fibre cables made up of individually sheathed fibres whether or not assembled with electric conductors or fitted with connectors",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2731"
"2731","27.31 Manufacture of fibre optic cables","273112","27.31.12 Optical fibres and optical fibre bundles; optical fibre cables (except those made up of individually sheathed fibres)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2731"
"2731","27.31 Manufacture of fibre optic cables","27311200","27.31.12.00 Optical fibres and optical fibre bundles; optical fibre cables (except those made up of individually sheathed fibres)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2731"
"2732","27.32 Manufacture of other electronic and electric wires and cables","2732","27.32 Manufacture of other electronic and electric wires and cables",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2732"
"2732","27.32 Manufacture of other electronic and electric wires and cables","273211","27.32.11 Insulated winding wire",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2732"
"2732","27.32 Manufacture of other electronic and electric wires and cables","27321100","27.32.11.00 Winding wire for electrical purposes",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2732"
