"NACE.Rev..2.Code level","NACE.Rev..2.1.Code level","NACE.Rev..2.Code","NACE.Rev..2.1.Code","N of NACE.Rev..2.CodeAcode level values ","N of NACE.Rev..2.Code2 level values ","N of NACE.Rev..2.Code3 level values ","N of NACE.Rev..2.Code4 level values ","N of NACE.Rev..2.1.CodeBcode level values ","N of NACE.Rev..2.1.Code2 level values ","N of NACE.Rev..2.1.Code3 level values ","N of NACE.Rev..2.1.Code4 level values "
"3","1","23.5","C","1","1","1","2","1","1","1","2"
"3","1","23.6","C","1","1","1","5","1","1","1","5"
"3","1","23.7","C","1","1","1","1","1","1","1","1"
"3","1","23.9","C","1","1","1","2","1","1","1","2"
"3","1","24.1","C","1","1","1","1","1","1","1","1"
"3","1","24.2","C","1","1","1","1","1","1","1","1"
"3","1","24.3","C","1","1","1","4","1","1","1","4"
"3","1","24.4","C","1","1","1","6","1","1","1","6"
"3","1","24.5","C","1","1","1","4","1","1","1","4"
"3","1","25.1","C","1","1","1","2","1","1","1","2"
"3","1","25.2","C","1","1","1","1","1","1","1","1"
"3","1","25.3","C","1","1","1","1","1","1","1","1"
"3","1","25.4","C","1","1","1","1","1","1","1","1"
"3","1","25.6","C","1","1","1","2","1","1","1","2"
"3","1","25.9","C","1","1","1","5","1","1","1","5"
"3","1","26.1","C","1","1","1","2","1","1","1","2"
"3","1","26.2","C","1","1","1","1","1","1","1","1"
"3","1","26.3","C","1","1","1","1","1","1","1","1"
"3","1","26.4","C","1","1","1","1","1","1","1","1"
"3","1","26.5","C","1","1","1","2","1","1","1","2"
"3","1","26.6","C","1","1","1","1","1","1","1","1"
"3","1","26.7","C","1","1","1","1","1","1","1","1"
"3","1","27.1","C","1","1","1","2","1","1","1","2"
"3","1","27.2","C","1","1","1","1","1","1","1","1"
"3","1","27.3","C","1","1","1","3","1","1","1","3"
"3","1","27.4","C","1","1","1","1","1","1","1","1"
"3","1","27.5","C","1","1","1","2","1","1","1","2"
"3","1","27.9","C","1","1","1","1","1","1","1","1"
"3","1","28.1","C","1","1","1","5","1","1","1","5"
"3","1","28.2","C","1","1","1","6","1","1","1","6"
"3","1","28.3","C","1","1","1","1","1","1","1","1"
"3","1","28.4","C","1","1","1","1","1","1","1","1"
"3","1","28.9","C","1","1","1","7","1","1","1","7"
"3","1","29.1","C","1","1","1","1","1","1","1","1"
"3","1","29.2","C","1","1","1","1","1","1","1","1"
"3","1","29.3","C","1","1","1","2","1","1","1","2"
"3","1","30.1","C","1","1","1","2","1","1","1","2"
"3","1","30.2","C","1","1","1","1","1","1","1","1"
"3","1","30.4","C","1","1","1","1","1","1","1","1"
"3","1","30.9","C","1","1","1","3","1","1","1","3"
"3","1","32.1","C","1","1","1","3","1","1","1","3"
"3","1","32.2","C","1","1","1","1","1","1","1","1"
"3","1","32.3","C","1","1","1","1","1","1","1","1"
"3","1","32.4","C","1","1","1","1","1","1","1","1"
"3","1","32.5","C","1","1","1","1","1","1","1","1"
"3","1","32.9","C","1","1","1","2","1","1","1","2"
"3","1","33.1","C","1","1","1","8","1","1","1","8"
"3","1","33.2","C","1","1","1","1","1","1","1","1"
"3","1","35.1","D","1","1","1","4","1","1","1","4"
"3","1","35.2","D","1","1","1","3","1","1","1","3"
"3","1","35.3","D","1","1","1","1","1","1","1","1"
"3","1","36.0","E","1","1","1","1","1","1","1","1"
"3","1","37.0","E","1","1","1","1","1","1","1","1"
"3","1","38.1","E","1","1","1","2","1","1","1","2"
"3","1","38.2","E","1","1","1","2","1","1","1","2"
"3","1","38.3","E","1","1","1","2","1","1","1","2"
"3","1","39.0","E","1","1","1","1","1","1","1","1"
"3","1","42.1","F","1","1","1","3","1","1","1","3"
"3","1","42.2","F","1","1","1","2","1","1","1","2"
"3","1","42.9","F","1","1","1","2","1","1","1","2"
"3","1","43.1","F","1","1","1","3","1","1","1","3"
"3","1","43.2","F","1","1","1","2","1","1","1","2"
"3","1","43.3","F","1","1","1","4","1","1","1","4"
"3","1","43.9","F","1","1","1","2","1","1","1","2"
"3","1","46.1","G","1","1","1","9","1","1","1","9"
"3","1","46.2","G","1","1","1","4","1","1","1","4"
"3","1","46.3","G","1","1","1","9","1","1","1","9"
"3","1","46.4","G","1","1","1","9","1","1","1","9"
"3","1","46.6","G","1","1","1","4","1","1","1","4"
"3","1","46.7","G","1","1","1","3","1","1","1","3"
"3","1","46.9","G","1","1","1","1","1","1","1","1"
"3","1","47.1","G","1","1","1","1","1","1","1","1"
"3","1","47.2","G","1","1","1","6","1","1","1","6"
"3","1","47.3","G","1","1","1","1","1","1","1","1"
"3","1","47.5","G","1","1","1","4","1","1","1","4"
"3","1","47.6","G","1","1","1","4","1","1","1","4"
"3","1","47.7","G","1","1","1","9","1","1","1","9"
"3","1","47.8","G","1","1","1","2","1","1","1","2"
"3","1","47.9","G","1","1","1","1","1","1","1","1"
"3","1","49.2","H","1","1","1","1","1","1","1","1"
"3","1","49.3","H","1","1","1","3","1","1","1","3"
"3","1","49.4","H","1","1","1","2","1","1","1","2"
"3","1","49.5","H","1","1","1","1","1","1","1","1"
"3","1","50.1","H","1","1","1","1","1","1","1","1"
"3","1","50.2","H","1","1","1","1","1","1","1","1"
"3","1","50.3","H","1","1","1","1","1","1","1","1"
"3","1","50.4","H","1","1","1","1","1","1","1","1"
"3","1","51.1","H","1","1","1","1","1","1","1","1"
"3","1","51.2","H","1","1","1","2","1","1","1","2"
"3","1","52.1","H","1","1","1","1","1","1","1","1"
"3","1","52.2","H","1","1","1","4","1","1","1","4"
"3","1","53.1","H","1","1","1","1","1","1","1","1"
"3","1","53.2","H","1","1","1","1","1","1","1","1"
"3","1","55.1","I","1","1","1","1","1","1","1","1"
"3","1","55.2","I","1","1","1","1","1","1","1","1"
"3","1","55.3","I","1","1","1","1","1","1","1","1"
"3","1","55.9","I","1","1","1","1","1","1","1","1"
"3","1","56.2","I","1","1","1","1","1","1","1","1"
"3","1","56.3","I","1","1","1","1","1","1","1","1"
"3","1","58.1","J","1","1","1","4","1","1","1","4"
"3","1","58.2","J","1","1","1","2","1","1","1","2"
"3","1","59.1","J","1","1","1","4","1","1","1","4"
"3","1","59.2","J","1","1","1","1","1","1","1","1"
"3","1","60.1","J","1","1","1","1","1","1","1","1"
"3","1","60.2","J","1","1","1","1","1","1","1","1"
"3","1","61.1","K","1","1","1","1","1","1","1","1"
"3","1","61.2","K","1","1","1","1","1","1","1","1"
"3","1","61.9","K","1","1","1","1","1","1","1","1"
"3","1","63.9","K","1","1","1","1","1","1","1","1"
"3","1","64.1","L","1","1","1","2","1","1","1","2"
"3","1","64.9","L","1","1","1","3","1","1","1","3"
"3","1","65.1","L","1","1","1","2","1","1","1","2"
"3","1","65.2","L","1","1","1","1","1","1","1","1"
"3","1","65.3","L","1","1","1","1","1","1","1","1"
"3","1","66.1","L","1","1","1","3","1","1","1","3"
"3","1","66.2","L","1","1","1","3","1","1","1","3"
"3","1","66.3","L","1","1","1","1","1","1","1","1"
"3","1","68.2","M","1","1","1","1","1","1","1","1"
"3","1","68.3","M","1","1","1","2","1","1","1","2"
"3","1","69.1","N","1","1","1","1","1","1","1","1"
"3","1","69.2","N","1","1","1","1","1","1","1","1"
"3","1","70.1","N","1","1","1","1","1","1","1","1"
"3","1","71.1","N","1","1","1","2","1","1","1","2"
"3","1","71.2","N","1","1","1","1","1","1","1","1"
"3","1","72.2","N","1","1","1","1","1","1","1","1"
"3","1","73.1","N","1","1","1","2","1","1","1","2"
"3","1","73.2","N","1","1","1","1","1","1","1","1"
"3","1","74.2","N","1","1","1","1","1","1","1","1"
"3","1","74.3","N","1","1","1","1","1","1","1","1"
"3","1","75.0","N","1","1","1","1","1","1","1","1"
"3","1","77.1","O","1","1","1","2","1","1","1","2"
"3","1","77.2","O","1","1","1","2","1","1","1","2"
"3","1","77.3","O","1","1","1","6","1","1","1","6"
"3","1","77.4","O","1","1","1","1","1","1","1","1"
"3","1","78.1","O","1","1","1","1","1","1","1","1"
"3","1","78.2","O","1","1","1","1","1","1","1","1"
"3","1","79.1","O","1","1","1","2","1","1","1","2"
"3","1","79.9","O","1","1","1","1","1","1","1","1"
"3","1","81.1","O","1","1","1","1","1","1","1","1"
"3","1","81.2","O","1","1","1","2","1","1","1","2"
"3","1","81.3","O","1","1","1","1","1","1","1","1"
"3","1","82.2","O","1","1","1","1","1","1","1","1"
"3","1","82.3","O","1","1","1","1","1","1","1","1"
"3","1","82.9","O","1","1","1","3","1","1","1","3"
"3","1","84.1","P","1","1","1","3","1","1","1","3"
"3","1","84.2","P","1","1","1","5","1","1","1","5"
"3","1","84.3","P","1","1","1","1","1","1","1","1"
"3","1","85.1","Q","1","1","1","1","1","1","1","1"
"3","1","85.2","Q","1","1","1","1","1","1","1","1"
"3","1","85.3","Q","1","1","1","2","1","1","1","2"
"3","1","85.5","Q","1","1","1","4","1","1","1","4"
"3","1","86.1","R","1","1","1","1","1","1","1","1"
"3","1","86.2","R","1","1","1","3","1","1","1","3"
"3","1","87.1","R","1","1","1","1","1","1","1","1"
"3","1","87.2","R","1","1","1","1","1","1","1","1"
"3","1","87.3","R","1","1","1","1","1","1","1","1"
"3","1","88.1","R","1","1","1","1","1","1","1","1"
"3","1","88.9","R","1","1","1","2","1","1","1","2"
"3","1","92.0","S","1","1","1","1","1","1","1","1"
"3","1","93.1","S","1","1","1","4","1","1","1","4"
"3","1","93.2","S","1","1","1","2","1","1","1","2"
"3","1","94.1","T","1","1","1","2","1","1","1","2"
"3","1","94.2","T","1","1","1","1","1","1","1","1"
"3","1","94.9","T","1","1","1","3","1","1","1","3"
"3","1","95.2","T","1","1","1","6","1","1","1","6"
"3","1","97.0","U","1","1","1","1","1","1","1","1"
"3","1","98.1","U","1","1","1","1","1","1","1","1"
"3","1","98.2","U","1","1","1","1","1","1","1","1"
"3","1","99.0","V","1","1","1","1","1","1","1","1"
"3","2","01.1","01","1","1","1","7","1","1","1","7"
"3","2","01.2","01","1","1","1","9","1","1","1","9"
"3","2","01.3","01","1","1","1","1","1","1","1","1"
"3","2","01.4","01","1","1","1","7","1","1","1","7"
"3","2","01.5","01","1","1","1","1","1","1","1","1"
"3","2","01.6","01","1","1","1","3","1","1","1","3"
"3","2","01.7","01","1","1","1","1","1","1","1","1"
"3","2","02.1","02","1","1","1","1","1","1","1","1"
"3","2","02.2","02","1","1","1","1","1","1","1","1"
"3","2","02.3","02","1","1","1","1","1","1","1","1"
"3","2","02.4","02","1","1","1","1","1","1","1","1"
"3","2","03.1","03","1","1","1","2","1","1","1","2"
"3","2","03.2","03","1","1","1","2","1","1","1","2"
"3","2","05.1","05","1","1","1","1","1","1","1","1"
"3","2","05.2","05","1","1","1","1","1","1","1","1"
"3","2","06.1","06","1","1","1","1","1","1","1","1"
"3","2","06.2","06","1","1","1","1","1","1","1","1"
"3","2","07.1","07","1","1","1","1","1","1","1","1"
"3","2","07.2","07","1","1","1","2","1","1","1","2"
"3","2","08.1","08","1","1","1","2","1","1","1","2"
"3","2","08.9","08","1","1","1","4","1","1","1","4"
"3","2","09.1","09","1","1","1","1","1","1","1","1"
"3","2","09.9","09","1","1","1","1","1","1","1","1"
"3","2","10.1","10","1","1","1","3","1","1","1","3"
"3","2","10.2","10","1","1","1","1","1","1","1","1"
"3","2","10.3","10","1","1","1","3","1","1","1","3"
"3","2","10.4","10","1","1","1","2","1","1","1","2"
"3","2","10.5","10","1","1","1","2","1","1","1","2"
"3","2","10.6","10","1","1","1","2","1","1","1","2"
"3","2","10.7","10","1","1","1","3","1","1","1","3"
"3","2","10.8","10","1","1","1","7","1","1","1","7"
"3","2","10.9","10","1","1","1","2","1","1","1","2"
"3","2","11.0","11","1","1","1","7","1","1","1","7"
"3","2","12.0","12","1","1","1","1","1","1","1","1"
"3","2","13.1","13","1","1","1","1","1","1","1","1"
"3","2","13.2","13","1","1","1","1","1","1","1","1"
"3","2","13.3","13","1","1","1","1","1","1","1","1"
"3","2","13.9","13","1","1","1","7","1","1","1","7"
"3","2","15.1","15","1","1","1","2","1","1","1","2"
"3","2","15.2","15","1","1","1","1","1","1","1","1"
"3","2","16.2","16","1","1","1","4","1","1","1","4"
"3","2","17.1","17","1","1","1","2","1","1","1","2"
"3","2","17.2","17","1","1","1","4","1","1","1","4"
"3","2","18.1","18","1","1","1","4","1","1","1","4"
"3","2","18.2","18","1","1","1","1","1","1","1","1"
"3","2","19.1","19","1","1","1","1","1","1","1","1"
"3","2","19.2","19","1","1","1","1","1","1","1","1"
"3","2","20.1","20","1","1","1","7","1","1","1","7"
"3","2","20.2","20","1","1","1","1","1","1","1","1"
"3","2","20.3","20","1","1","1","1","1","1","1","1"
"3","2","20.4","20","1","1","1","2","1","1","1","2"
"3","2","20.5","20","1","1","1","2","1","1","1","2"
"3","2","20.6","20","1","1","1","1","1","1","1","1"
"3","2","21.1","21","1","1","1","1","1","1","1","1"
"3","2","21.2","21","1","1","1","1","1","1","1","1"
"3","2","22.1","22","1","1","1","1","1","1","1","1"
"3","2","22.2","22","1","1","1","3","1","1","1","3"
"3","2","23.1","23","1","1","1","4","1","1","1","4"
"3","2","23.2","23","1","1","1","1","1","1","1","1"
"3","2","23.3","23","1","1","1","2","1","1","1","2"
"3","2","23.4","23","1","1","1","4","1","1","1","4"
"3","2","23.5","23","1","1","1","2","1","1","1","2"
"3","2","23.6","23","1","1","1","5","1","1","1","5"
"3","2","23.7","23","1","1","1","1","1","1","1","1"
"3","2","23.9","23","1","1","1","2","1","1","1","2"
"3","2","24.1","24","1","1","1","1","1","1","1","1"
"3","2","24.2","24","1","1","1","1","1","1","1","1"
"3","2","24.3","24","1","1","1","4","1","1","1","4"
"3","2","24.4","24","1","1","1","6","1","1","1","6"
"3","2","24.5","24","1","1","1","4","1","1","1","4"
"3","2","25.1","25","1","1","1","2","1","1","1","2"
"3","2","25.2","25","1","1","1","1","1","1","1","1"
"3","2","25.3","25","1","1","1","1","1","1","1","1"
"3","2","25.4","25","1","1","1","1","1","1","1","1"
"3","2","25.6","25","1","1","1","2","1","1","1","2"
"3","2","25.9","25","1","1","1","5","1","1","1","5"
"3","2","26.1","26","1","1","1","2","1","1","1","2"
"3","2","26.2","26","1","1","1","1","1","1","1","1"
"3","2","26.3","26","1","1","1","1","1","1","1","1"
"3","2","26.4","26","1","1","1","1","1","1","1","1"
"3","2","26.5","26","1","1","1","2","1","1","1","2"
"3","2","26.6","26","1","1","1","1","1","1","1","1"
"3","2","26.7","26","1","1","1","1","1","1","1","1"
"3","2","27.1","27","1","1","1","2","1","1","1","2"
"3","2","27.2","27","1","1","1","1","1","1","1","1"
"3","2","27.3","27","1","1","1","3","1","1","1","3"
"3","2","27.4","27","1","1","1","1","1","1","1","1"
"3","2","27.5","27","1","1","1","2","1","1","1","2"
"3","2","27.9","27","1","1","1","1","1","1","1","1"
"3","2","28.1","28","1","1","1","5","1","1","1","5"
"3","2","28.2","28","1","1","1","6","1","1","1","6"
"3","2","28.3","28","1","1","1","1","1","1","1","1"
"3","2","28.4","28","1","1","1","1","1","1","1","1"
"3","2","28.9","28","1","1","1","7","1","1","1","7"
"3","2","29.1","29","1","1","1","1","1","1","1","1"
"3","2","29.2","29","1","1","1","1","1","1","1","1"
"3","2","29.3","29","1","1","1","2","1","1","1","2"
"3","2","30.1","30","1","1","1","2","1","1","1","2"
"3","2","30.2","30","1","1","1","1","1","1","1","1"
"3","2","30.4","30","1","1","1","1","1","1","1","1"
"3","2","30.9","30","1","1","1","3","1","1","1","3"
"3","2","32.1","32","1","1","1","3","1","1","1","3"
"3","2","32.2","32","1","1","1","1","1","1","1","1"
"3","2","32.3","32","1","1","1","1","1","1","1","1"
"3","2","32.4","32","1","1","1","1","1","1","1","1"
"3","2","32.5","32","1","1","1","1","1","1","1","1"
"3","2","32.9","32","1","1","1","2","1","1","1","2"
"3","2","33.1","33","1","1","1","8","1","1","1","8"
"3","2","33.2","33","1","1","1","1","1","1","1","1"
"3","2","35.1","35","1","1","1","4","1","1","1","4"
"3","2","35.2","35","1","1","1","3","1","1","1","3"
"3","2","35.3","35","1","1","1","1","1","1","1","1"
"3","2","36.0","36","1","1","1","1","1","1","1","1"
"3","2","37.0","37","1","1","1","1","1","1","1","1"
"3","2","38.1","38","1","1","1","2","1","1","1","2"
"3","2","38.2","38","1","1","1","2","1","1","1","2"
"3","2","38.3","38","1","1","1","2","1","1","1","2"
"3","2","39.0","39","1","1","1","1","1","1","1","1"
"3","2","42.1","42","1","1","1","3","1","1","1","3"
"3","2","42.2","42","1","1","1","2","1","1","1","2"
"3","2","42.9","42","1","1","1","2","1","1","1","2"
"3","2","43.1","43","1","1","1","3","1","1","1","3"
"3","2","43.2","43","1","1","1","2","1","1","1","2"
"3","2","43.3","43","1","1","1","4","1","1","1","4"
"3","2","43.9","43","1","1","1","2","1","1","1","2"
"3","2","46.1","46","1","1","1","9","1","1","1","9"
"3","2","46.2","46","1","1","1","4","1","1","1","4"
"3","2","46.3","46","1","1","1","9","1","1","1","9"
"3","2","46.4","46","1","1","1","9","1","1","1","9"
"3","2","46.6","46","1","1","1","4","1","1","1","4"
"3","2","46.7","46","1","1","1","3","1","1","1","3"
"3","2","46.9","46","1","1","1","1","1","1","1","1"
"3","2","47.1","47","1","1","1","1","1","1","1","1"
"3","2","47.2","47","1","1","1","6","1","1","1","6"
"3","2","47.3","47","1","1","1","1","1","1","1","1"
"3","2","47.5","47","1","1","1","4","1","1","1","4"
"3","2","47.6","47","1","1","1","4","1","1","1","4"
"3","2","47.7","47","1","1","1","9","1","1","1","9"
"3","2","47.8","47","1","1","1","2","1","1","1","2"
"3","2","47.9","47","1","1","1","1","1","1","1","1"
"3","2","49.2","49","1","1","1","1","1","1","1","1"
"3","2","49.3","49","1","1","1","3","1","1","1","3"
"3","2","49.4","49","1","1","1","2","1","1","1","2"
"3","2","49.5","49","1","1","1","1","1","1","1","1"
"3","2","50.1","50","1","1","1","1","1","1","1","1"
"3","2","50.2","50","1","1","1","1","1","1","1","1"
"3","2","50.3","50","1","1","1","1","1","1","1","1"
"3","2","50.4","50","1","1","1","1","1","1","1","1"
"3","2","51.1","51","1","1","1","1","1","1","1","1"
"3","2","51.2","51","1","1","1","2","1","1","1","2"
"3","2","52.1","52","1","1","1","1","1","1","1","1"
"3","2","52.2","52","1","1","1","4","1","1","1","4"
"3","2","53.1","53","1","1","1","1","1","1","1","1"
"3","2","53.2","53","1","1","1","1","1","1","1","1"
"3","2","55.1","55","1","1","1","1","1","1","1","1"
"3","2","55.2","55","1","1","1","1","1","1","1","1"
"3","2","55.3","55","1","1","1","1","1","1","1","1"
"3","2","55.9","55","1","1","1","1","1","1","1","1"
"3","2","56.2","56","1","1","1","1","1","1","1","1"
"3","2","56.3","56","1","1","1","1","1","1","1","1"
"3","2","58.1","58","1","1","1","4","1","1","1","4"
"3","2","58.2","58","1","1","1","2","1","1","1","2"
"3","2","59.1","59","1","1","1","4","1","1","1","4"
"3","2","59.2","59","1","1","1","1","1","1","1","1"
"3","2","60.1","60","1","1","1","1","1","1","1","1"
"3","2","60.2","60","1","1","1","1","1","1","1","1"
"3","2","61.1","61","1","1","1","1","1","1","1","1"
"3","2","61.2","61","1","1","1","1","1","1","1","1"
"3","2","61.9","61","1","1","1","1","1","1","1","1"
"3","2","63.9","63","1","1","1","1","1","1","1","1"
"3","2","64.1","64","1","1","1","2","1","1","1","2"
"3","2","64.9","64","1","1","1","3","1","1","1","3"
"3","2","65.1","65","1","1","1","2","1","1","1","2"
"3","2","65.2","65","1","1","1","1","1","1","1","1"
"3","2","65.3","65","1","1","1","1","1","1","1","1"
"3","2","66.1","66","1","1","1","3","1","1","1","3"
"3","2","66.2","66","1","1","1","3","1","1","1","3"
"3","2","66.3","66","1","1","1","1","1","1","1","1"
"3","2","68.2","68","1","1","1","1","1","1","1","1"
"3","2","68.3","68","1","1","1","2","1","1","1","2"
"3","2","69.1","69","1","1","1","1","1","1","1","1"
"3","2","69.2","69","1","1","1","1","1","1","1","1"
"3","2","70.1","70","1","1","1","1","1","1","1","1"
"3","2","71.1","71","1","1","1","2","1","1","1","2"
"3","2","71.2","71","1","1","1","1","1","1","1","1"
"3","2","72.2","72","1","1","1","1","1","1","1","1"
"3","2","73.1","73","1","1","1","2","1","1","1","2"
"3","2","73.2","73","1","1","1","1","1","1","1","1"
"3","2","74.2","74","1","1","1","1","1","1","1","1"
"3","2","74.3","74","1","1","1","1","1","1","1","1"
"3","2","75.0","75","1","1","1","1","1","1","1","1"
"3","2","77.1","77","1","1","1","2","1","1","1","2"
"3","2","77.2","77","1","1","1","2","1","1","1","2"
"3","2","77.3","77","1","1","1","6","1","1","1","6"
"3","2","77.4","77","1","1","1","1","1","1","1","1"
"3","2","78.1","78","1","1","1","1","1","1","1","1"
"3","2","78.2","78","1","1","1","1","1","1","1","1"
"3","2","79.1","79","1","1","1","2","1","1","1","2"
"3","2","79.9","79","1","1","1","1","1","1","1","1"
"3","2","81.1","81","1","1","1","1","1","1","1","1"
"3","2","81.2","81","1","1","1","2","1","1","1","2"
"3","2","81.3","81","1","1","1","1","1","1","1","1"
