CN 2021,BEC Rev. 4,START,END
08051021,112,01/01/1988,31/12/1997
08051022,112,01/01/2017,31/12/2500
08051024,112,01/01/2017,31/12/2500
08051025,112,01/01/1988,31/12/1997
08051028,112,01/01/2017,31/12/2500
08051029,112,01/01/1988,31/12/1997
08051030,112,01/01/1998,31/12/2004
08051031,112,01/01/1996,31/12/1997
08051032,112,01/01/1995,31/12/1995
08051033,112,01/01/1996,31/12/1997
08051034,112,01/01/1995,31/12/1995
08051035,112,01/01/1996,31/12/1997
08051036,112,01/01/1995,31/12/1995
08051037,112,01/01/1996,31/12/1997
08051038,112,01/01/1996,31/12/1997
08051039,112,01/01/1996,31/12/1997
08051041,112,01/01/1988,31/12/1994
08051042,112,01/01/1995,31/12/1997
08051044,112,01/01/1995,31/12/1997
08051045,112,01/01/1988,31/12/1994
08051046,112,01/01/1995,31/12/1997
08051049,112,01/01/1988,31/12/1994
08051050,112,01/01/1998,31/12/2004
08051051,112,01/01/1995,31/12/1997
08051055,112,01/01/1995,31/12/1997
08051059,112,01/01/1995,31/12/1997
08051061,112,01/01/1995,31/12/1997
08051065,112,01/01/1995,31/12/1997
08051069,112,01/01/1995,31/12/1997
08051070,112,01/01/1988,31/12/1994
08051080,112,01/01/2000,31/12/2500
08051082,112,01/01/1995,31/12/1999
08051084,112,01/01/1995,31/12/1999
08051086,112,01/01/1995,31/12/1999
08051090,112,01/01/1988,31/12/1994
08052010,112,01/01/1998,31/12/2016
08052011,112,01/01/1995,31/12/1997
08052013,112,01/01/1995,31/12/1997
08052015,112,01/01/1995,31/12/1997
08052017,112,01/01/1995,31/12/1997
08052019,112,01/01/1995,31/12/1997
08052021,112,01/01/1995,31/12/1997
08052023,112,01/01/1995,31/12/1997
08052025,112,01/01/1995,31/12/1997
08052027,112,01/01/1995,31/12/1997
08052029,112,01/01/1995,31/12/1997
08052030,112,01/01/1998,31/12/2016
08052031,112,01/01/1995,31/12/1997
08052033,112,01/01/1995,31/12/1997
08052035,112,01/01/1995,31/12/1997
08052037,112,01/01/1995,31/12/1997
08052039,112,01/01/1995,31/12/1997
08052050,112,01/01/1998,31/12/2016
08052070,112,01/01/1998,31/12/2016
08052090,112,01/01/1998,31/12/2016
08052110,112,01/01/2017,31/12/2500
08052190,112,01/01/2017,31/12/2500
08052200,112,01/01/2017,31/12/2500
08052900,112,01/01/2017,31/12/2500
08053010,112,01/01/1998,31/12/2001
08053020,112,01/01/1995,31/12/1997
08053030,112,01/01/1995,31/12/1997
08053040,112,01/01/1995,31/12/1997
08053090,112,01/01/1988,31/12/2001
08054000,112,01/01/2000,31/12/2500
08054010,112,01/01/1995,31/12/1995
08054020,112,01/01/1996,31/12/1999
08054090,112,01/01/1995,31/12/1999
08054095,112,01/01/1996,31/12/1999
08055010,112,01/01/2002,31/12/2500
08055090,112,01/01/2002,31/12/2500
08059000,112,01/01/2002,31/12/2500
08061010,112,01/01/1998,31/12/2500
08061011,112,01/01/1988,31/12/1994
08061015,112,01/01/1988,31/12/1994
08061019,112,01/01/1988,31/12/1994
08061021,112,01/01/1995,31/12/1997
08061029,112,01/01/1995,31/12/1997
08061030,112,01/01/1995,31/12/1997
08061040,112,01/01/1995,31/12/1997
08061050,112,01/01/1995,31/12/1997
08061061,112,01/01/1995,31/12/1997
08061069,112,01/01/1995,31/12/1997
08061090,112,01/01/2000,31/12/2500
08061091,112,01/01/1988,31/12/1995
08061093,112,01/01/1996,31/12/1999
08061095,112,01/01/1996,31/12/1999
08061097,112,01/01/1996,31/12/1999
08061099,112,01/01/1988,31/12/1995
08062010,112,01/01/2005,31/12/2500
08062011,112,01/01/1988,31/12/2004
08062012,112,01/01/1990,31/12/2004
08062018,112,01/01/1990,31/12/2004
08062019,112,01/01/1988,31/12/1989
08062030,112,01/01/2005,31/12/2500
08062090,112,01/01/2005,31/12/2500
08062091,112,01/01/1988,31/12/2004
08062092,112,01/01/1990,31/12/2004
08062098,112,01/01/1990,31/12/2004
08062099,112,01/01/1988,31/12/1989
08071010,112,01/01/1988,31/12/1995
08071090,112,01/01/1988,31/12/1995
08071100,112,01/01/1996,31/12/2500
08071900,112,01/01/1996,31/12/2500
08072000,112,01/01/1988,31/12/2500
08081010,112,01/01/1988,31/12/2500
08081020,112,01/01/1998,31/12/2004
08081031,112,01/01/1993,31/12/1994
08081033,112,01/01/1993,31/12/1994
08081039,112,01/01/1993,31/12/1994
08081050,112,01/01/1998,31/12/2004
08081051,112,01/01/1993,31/12/1997
08081053,112,01/01/1993,31/12/1997
08081059,112,01/01/1993,31/12/1997
08081061,112,01/01/1995,31/12/1997
08081063,112,01/01/1995,31/12/1997
08081069,112,01/01/1995,31/12/1997
08081071,112,01/01/1995,31/12/1997
08081073,112,01/01/1995,31/12/1997
08081079,112,01/01/1995,31/12/1997
08081080,112,01/01/2005,31/12/2500
08081081,112,01/01/1993,31/12/1994
08081083,112,01/01/1993,31/12/1994
08081089,112,01/01/1993,31/12/1994
08081090,112,01/01/1998,31/12/2004
08081091,112,01/01/1988,31/12/1992
08081092,112,01/01/1995,31/12/1997
08081093,112,01/01/1988,31/12/1992
08081094,112,01/01/1995,31/12/1997
08081098,112,01/01/1995,31/12/1997
08081099,112,01/01/1988,31/12/1992
08082010,112,01/01/1988,31/12/2011
08082031,112,01/01/1988,31/12/1997
08082033,112,01/01/1988,31/12/1994
08082035,112,01/01/1988,31/12/1994
08082037,112,01/01/1995,31/12/1997
08082039,112,01/01/1988,31/12/1994
08082041,112,01/01/1995,31/12/1997
08082047,112,01/01/1995,31/12/1997
08082050,112,01/01/1998,31/12/2011
08082051,112,01/01/1995,31/12/1997
08082057,112,01/01/1995,31/12/1997
08082067,112,01/01/1995,31/12/1997
08082090,112,01/01/1988,31/12/2011
08083010,112,01/01/2012,31/12/2500
08083090,112,01/01/2012,31/12/2500
08084000,112,01/01/2012,31/12/2500
08091000,112,01/01/1998,31/12/2500
08091010,112,01/01/1995,31/12/1997
08091020,112,01/01/1995,31/12/1997
08091030,112,01/01/1995,31/12/1997
08091040,112,01/01/1995,31/12/1997
08091050,112,01/01/1995,31/12/1997
08092005,112,01/01/1998,31/12/2011
08092010,112,01/01/1988,31/12/1992
08092011,112,01/01/1995,31/12/1997
08092019,112,01/01/1995,31/12/1997
08092020,112,01/01/1993,31/12/1994
08092021,112,01/01/1995,31/12/1997
08092029,112,01/01/1995,31/12/1997
08092031,112,01/01/1995,31/12/1997
08092039,112,01/01/1995,31/12/1997
08092040,112,01/01/1993,31/12/1994
08092041,112,01/01/1995,31/12/1997
08092049,112,01/01/1995,31/12/1997
08092051,112,01/01/1995,31/12/1997
08092059,112,01/01/1995,31/12/1997
08092060,112,01/01/1993,31/12/1994
08092061,112,01/01/1995,31/12/1997
08092069,112,01/01/1995,31/12/1997
08092071,112,01/01/1995,31/12/1997
08092079,112,01/01/1995,31/12/1997
08092080,112,01/01/1993,31/12/1994
08092090,112,01/01/1988,31/12/1992
08092095,112,01/01/1998,31/12/2011
08092100,112,01/01/2012,31/12/2500
08092900,112,01/01/2012,31/12/2500
08093000,112,01/01/1988,31/12/1992
08093010,112,01/01/1998,31/12/2500
08093011,112,01/01/1995,31/12/1997
08093019,112,01/01/1995,31/12/1997
08093021,112,01/01/1995,31/12/1997
08093029,112,01/01/1995,31/12/1997
08093031,112,01/01/1995,31/12/1997
08093039,112,01/01/1995,31/12/1997
08093041,112,01/01/1995,31/12/1997
08093049,112,01/01/1995,31/12/1997
08093051,112,01/01/1995,31/12/1997
08093059,112,01/01/1995,31/12/1997
08093090,112,01/01/1998,31/12/2500
08094005,112,01/01/1998,31/12/2500
08094010,112,01/01/1995,31/12/1997
08094011,112,01/01/1988,31/12/1994
08094019,112,01/01/1988,31/12/1994
08094020,112,01/01/1995,31/12/1997
08094030,112,01/01/1995,31/12/1997
08094040,112,01/01/1995,31/12/1997
08094090,112,01/01/1988,31/12/2500
08101000,112,01/01/2000,31/12/2500
08101005,112,01/01/1996,31/12/1999
08101010,112,01/01/1988,31/12/1999
08101080,112,01/01/1996,31/12/1999
08101090,112,01/01/1988,31/12/1995
08102010,112,01/01/1988,31/12/2500
08102090,112,01/01/1988,31/12/2500
08103010,112,01/01/2012,31/12/2500
08103030,112,01/01/2012,31/12/2500
08103090,112,01/01/2012,31/12/2500
08104010,112,01/01/1988,31/12/2500
08104030,112,01/01/1988,31/12/2500
08104050,112,01/01/1988,31/12/2500
08104090,112,01/01/1988,31/12/2500
08105000,112,01/01/2000,31/12/2500
08105010,112,01/01/1997,31/12/1999
08105020,112,01/01/1997,31/12/1999
08105030,112,01/01/1997,31/12/1999
08106000,112,01/01/2002,31/12/2500
08107000,112,01/01/2012,31/12/2500
08109010,112,01/01/1988,31/12/1995
08109020,112,01/01/2008,31/12/2500
08109030,112,01/01/1990,31/12/2007
08109040,112,01/01/1995,31/12/2007
08109050,112,01/01/2007,31/12/2011
08109060,112,01/01/2007,31/12/2011
08109070,112,01/01/2007,31/12/2011
08109075,112,01/01/2012,31/12/2500
08109080,112,01/01/1990,31/12/1994
08109085,112,01/01/1995,31/12/2001
08109090,112,01/01/1988,31/12/1989
08109095,112,01/01/2002,31/12/2011
08111011,112,01/01/1988,31/12/2500
08111019,112,01/01/1988,31/12/2500
08111090,112,01/01/1988,31/12/2500
08112011,112,01/01/1988,31/12/2500
08112019,112,01/01/1988,31/12/2500
08112031,112,01/01/1988,31/12/2500
08112039,112,01/01/1988,31/12/2500
08112051,112,01/01/1988,31/12/2500
08112059,112,01/01/1988,31/12/2500
08112090,112,01/01/1988,31/12/2500
08119010,112,01/01/1988,31/12/1994
08119011,112,01/01/1995,31/12/2500
08119019,112,01/01/1995,31/12/2500
08119030,112,01/01/1988,31/12/1994
08119031,112,01/01/1995,31/12/2500
08119039,112,01/01/1995,31/12/2500
08119050,112,01/01/1988,31/12/2500
08119070,112,01/01/1988,31/12/2500
08119075,112,01/01/1993,31/12/2500
08119080,112,01/01/1993,31/12/2500
08119085,112,01/01/1995,31/12/2500
08119090,112,01/01/1988,31/12/1992
08119095,112,01/01/1995,31/12/2500
08119099,112,01/01/1993,31/12/1994
08121000,111,01/01/1988,31/12/2500
08122000,111,01/01/1988,31/12/2001
08129010,111,01/01/1988,31/12/2011
08129020,111,01/01/1988,31/12/2011
08129025,111,01/01/2012,31/12/2500
08129030,111,01/01/1988,31/12/2500
08129040,111,01/01/1988,31/12/2500
08129050,111,01/01/1988,31/12/2004
08129060,111,01/01/1988,31/12/2004
08129070,111,01/01/1995,31/12/2500
08129090,111,01/01/1988,31/12/1994
08129095,111,01/01/1995,31/12/2001
08129098,111,01/01/2005,31/12/2500
08129099,111,01/01/2002,31/12/2004
08131000,112,01/01/1988,31/12/2500
08132000,112,01/01/1988,31/12/2500
08133000,112,01/01/1988,31/12/2500
08134010,112,01/01/1988,31/12/2500
08134030,112,01/01/1988,31/12/2500
08134050,112,01/01/1988,31/12/2500
08134060,112,01/01/1990,31/12/2007
08134065,112,01/01/2008,31/12/2500
08134070,112,01/01/1995,31/12/2007
08134080,112,01/01/1990,31/12/1994
08134090,112,01/01/1988,31/12/1989
08134095,112,01/01/1995,31/12/2500
08135011,112,01/01/1988,31/12/1994
08135012,112,01/01/1995,31/12/2500
08135015,112,01/01/1995,31/12/2500
08135019,112,01/01/1988,31/12/2500
08135030,112,01/01/1988,31/12/1994
08135031,112,01/01/1995,31/12/2500
08135039,112,01/01/1995,31/12/2500
08135091,112,01/01/1988,31/12/2500
08135099,112,01/01/1988,31/12/2500
08140000,111,01/01/1988,31/12/2500
09011100,111,01/01/1988,31/12/2500
09011200,111,01/01/1988,31/12/2500
09012100,122,01/01/1988,31/12/2500
09012200,122,01/01/1988,31/12/2500
09013000,111,01/01/1988,31/12/1995
09014000,122,01/01/1988,31/12/1995
09019010,111,01/01/1996,31/12/2500
09019090,122,01/01/1996,31/12/2500
09021000,112,01/01/1988,31/12/2500
09022000,112,01/01/1988,31/12/2500
09023000,112,01/01/1988,31/12/2500
09024000,112,01/01/1988,31/12/2500
09030000,112,01/01/1988,31/12/2500
09041100,112,01/01/2001,31/12/2500
09041110,112,01/01/1988,31/12/2000
09041190,112,01/01/1988,31/12/2000
09041200,112,01/01/1988,31/12/2500
09042010,112,01/01/1988,31/12/2011
09042030,112,01/01/2001,31/12/2011
09042031,112,01/01/1988,31/12/2000
09042035,112,01/01/1988,31/12/2000
09042039,112,01/01/1988,31/12/2000
09042090,112,01/01/1988,31/12/2011
09042110,112,01/01/2012,31/12/2500
09042190,112,01/01/2012,31/12/2500
09042200,112,01/01/2012,31/12/2500
09050000,112,01/01/1988,31/12/2011
09051000,112,01/01/2012,31/12/2500
09052000,112,01/01/2012,31/12/2500
09061000,112,01/01/1988,31/12/2006
09061100,112,01/01/2007,31/12/2500
09061900,112,01/01/2007,31/12/2500
09062000,112,01/01/1988,31/12/2500
09070000,112,01/01/1988,31/12/2011
09071000,112,01/01/2012,31/12/2500
09072000,112,01/01/2012,31/12/2500
09081000,112,01/01/2001,31/12/2011
09081010,112,01/01/1988,31/12/2000
09081090,112,01/01/1988,31/12/2000
09081100,112,01/01/2012,31/12/2500
09081200,112,01/01/2012,31/12/2500
09082000,112,01/01/2001,31/12/2011
09082010,112,01/01/1988,31/12/2000
09082090,112,01/01/1988,31/12/2000
09082100,112,01/01/2012,31/12/2500
09082200,112,01/01/2012,31/12/2500
09083000,112,01/01/1988,31/12/2011
09083100,112,01/01/2012,31/12/2500
09083200,112,01/01/2012,31/12/2500
09091000,112,01/01/2001,31/12/2011
09091010,112,01/01/1988,31/12/2000
09091090,112,01/01/1988,31/12/2000
09092000,112,01/01/1988,31/12/2011
09092100,112,01/01/2012,31/12/2500
09092200,112,01/01/2012,31/12/2500
09093000,112,01/01/2001,31/12/2011
09093011,112,01/01/1988,31/12/2000
09093019,112,01/01/1988,31/12/2000
09093090,112,01/01/1988,31/12/2000
09093100,112,01/01/2012,31/12/2500
09093200,112,01/01/2012,31/12/2500
09094000,112,01/01/2001,31/12/2011
09094011,112,01/01/1988,31/12/2000
09094019,112,01/01/1988,31/12/2000
09094090,112,01/01/1988,31/12/2000
09095000,112,01/01/2001,31/12/2011
09095011,112,01/01/1988,31/12/2000
09095019,112,01/01/1988,31/12/2000
09095090,112,01/01/1988,31/12/2000
09096100,112,01/01/2012,31/12/2500
09096200,112,01/01/2012,31/12/2500
09101000,112,01/01/2001,31/12/2011
09101011,112,01/01/1995,31/12/2000
09101019,112,01/01/1995,31/12/2000
09101090,112,01/01/1995,31/12/2000
09101100,112,01/01/2012,31/12/2500
09101200,112,01/01/2012,31/12/2500
09102010,112,01/01/1988,31/12/2500
09102090,112,01/01/1988,31/12/2500
09103000,112,01/01/1988,31/12/2500
09104011,112,01/01/1988,31/12/2006
09104013,112,01/01/1988,31/12/2006
09104019,112,01/01/1988,31/12/2006
09104090,112,01/01/1988,31/12/2006
09105000,112,01/01/1988,31/12/2006
09109105,112,01/01/2010,31/12/2500
09109110,112,01/01/1988,31/12/2500
09109190,112,01/01/1988,31/12/2500
09109910,112,01/01/1988,31/12/2500
09109931,112,01/01/2007,31/12/2500
09109933,112,01/01/2007,31/12/2500
09109939,112,01/01/2007,31/12/2500
09109950,112,01/01/2007,31/12/2500
09109960,112,01/01/2007,31/12/2009
09109991,112,01/01/1988,31/12/2500
09109999,112,01/01/1988,31/12/2500
10011000,111,01/01/1993,31/12/2011
10011010,111,01/01/1988,31/12/1992
10011090,111,01/01/1988,31/12/1992
10011100,111,01/01/2012,31/12/2500
10011900,111,01/01/2012,31/12/2500
10019010,111,01/01/1988,31/12/2011
10019091,111,01/01/1988,31/12/2011
10019099,111,01/01/1988,31/12/2011
10019110,111,01/01/2012,31/12/2500
10019120,111,01/01/2012,31/12/2500
10019190,111,01/01/2012,31/12/2500
10019900,111,01/01/2012,31/12/2500
10020000,111,01/01/1988,31/12/2011
10021000,111,01/01/2012,31/12/2500
10029000,111,01/01/2012,31/12/2500
10030010,111,01/01/1988,31/12/2011
10030020,111,01/01/1993,31/12/1993
10030080,111,01/01/1993,31/12/1993
10030090,111,01/01/1994,31/12/2011
10031000,111,01/01/2012,31/12/2500
10039000,111,01/01/2012,31/12/2500
10040000,210,01/01/1993,31/12/2011
10040010,210,01/01/1988,31/12/1992
10040090,210,01/01/1988,31/12/1992
10041000,210,01/01/2012,31/12/2500
10049000,210,01/01/2012,31/12/2500
10051011,210,01/01/1988,31/12/2011
10051013,210,01/01/1988,31/12/2500
10051015,210,01/01/1988,31/12/2500
10051018,210,01/01/2012,31/12/2500
10051019,210,01/01/1988,31/12/2011
10051090,210,01/01/1988,31/12/2500
10059000,210,01/01/1988,31/12/2500
10061010,111,01/01/1988,31/12/2500
10061021,111,01/01/1989,31/12/2016
10061023,111,01/01/1989,31/12/2016
10061025,111,01/01/1989,31/12/2016
10061027,111,01/01/1989,31/12/2016
10061030,111,01/01/2017,31/12/2500
10061050,111,01/01/2017,31/12/2500
10061071,111,01/01/2017,31/12/2500
10061079,111,01/01/2017,31/12/2500
10061091,111,01/01/1988,31/12/1988
10061092,111,01/01/1989,31/12/2016
10061094,111,01/01/1989,31/12/2016
10061096,111,01/01/1989,31/12/2016
10061098,111,01/01/1989,31/12/2016
10061099,111,01/01/1988,31/12/1988
10062010,111,01/01/1988,31/12/1988
10062011,111,01/01/1989,31/12/2500
10062013,111,01/01/1989,31/12/2500
10062015,111,01/01/1989,31/12/2500
10062017,111,01/01/1989,31/12/2500
10062090,111,01/01/1988,31/12/1988
10062092,111,01/01/1989,31/12/2500
10062094,111,01/01/1989,31/12/2500
10062096,111,01/01/1989,31/12/2500
10062098,111,01/01/1989,31/12/2500
10063011,122,01/01/1988,31/12/1988
10063019,122,01/01/1988,31/12/1988
10063021,122,01/01/1989,31/12/2500
10063023,122,01/01/1989,31/12/2500
10063025,122,01/01/1989,31/12/2500
10063027,122,01/01/1989,31/12/2500
10063042,122,01/01/1989,31/12/2500
10063044,122,01/01/1989,31/12/2500
10063046,122,01/01/1989,31/12/2500
10063048,122,01/01/1989,31/12/2500
10063061,122,01/01/1989,31/12/2500
10063063,122,01/01/1989,31/12/2500
10063065,122,01/01/1989,31/12/2500
10063067,122,01/01/1989,31/12/2500
10063091,122,01/01/1988,31/12/1988
10063092,122,01/01/1989,31/12/2500
10063094,122,01/01/1989,31/12/2500
10063096,122,01/01/1989,31/12/2500
10063098,122,01/01/1989,31/12/2500
10063099,122,01/01/1988,31/12/1988
10064000,122,01/01/1988,31/12/2500
10070010,111,01/01/1988,31/12/2011
10070090,111,01/01/1988,31/12/2011
10071010,111,01/01/2012,31/12/2500
10071090,111,01/01/2012,31/12/2500
10079000,111,01/01/2012,31/12/2500
10081000,111,01/01/1988,31/12/2500
10082000,111,01/01/1988,31/12/2011
10082100,111,01/01/2012,31/12/2500
10082900,111,01/01/2012,31/12/2500
10083000,111,01/01/1988,31/12/2500
10084000,111,01/01/2012,31/12/2500
10085000,111,01/01/2012,31/12/2500
10086000,111,01/01/2012,31/12/2500
10089000,111,01/01/2012,31/12/2500
10089010,111,01/01/1988,31/12/2011
10089090,111,01/01/1988,31/12/2011
11010000,121,01/01/1988,31/12/1994
11010011,121,01/01/1995,31/12/2500
11010015,121,01/01/1995,31/12/2500
11010090,121,01/01/1995,31/12/2500
11021000,121,01/01/1988,31/12/2011
11022010,121,01/01/1988,31/12/2500
11022090,121,01/01/1988,31/12/2500
11023000,121,01/01/1988,31/12/2006
11029010,121,01/01/1988,31/12/2500
11029030,121,01/01/1988,31/12/2500
11029050,121,01/01/2007,31/12/2500
11029070,121,01/01/2012,31/12/2500
11029090,121,01/01/1988,31/12/2500
11031110,121,01/01/1994,31/12/2500
11031130,121,01/01/1993,31/12/1993
11031150,121,01/01/1993,31/12/1993
11031190,121,01/01/1988,31/12/2500
11031200,121,01/01/1988,31/12/2001
11031310,121,01/01/1992,31/12/2500
11031311,121,01/01/1988,31/12/1991
11031319,121,01/01/1988,31/12/1991
11031390,121,01/01/1988,31/12/2500
11031400,121,01/01/1988,31/12/2001
11031910,121,01/01/1988,31/12/2011
11031920,121,01/01/2012,31/12/2500
11031930,121,01/01/1988,31/12/2011
11031940,121,01/01/2002,31/12/2500
11031950,121,01/01/2002,31/12/2500
11031990,121,01/01/1988,31/12/2500
11032010,121,01/01/2002,31/12/2011
11032020,121,01/01/2002,31/12/2011
11032025,121,01/01/2012,31/12/2500
11032030,121,01/01/2002,31/12/2500
11032040,121,01/01/2002,31/12/2500
11032050,121,01/01/2002,31/12/2500
11032060,121,01/01/2002,31/12/2500
11032090,121,01/01/2002,31/12/2500
11032100,121,01/01/1988,31/12/2001
11032910,121,01/01/1988,31/12/2001
11032920,121,01/01/1988,31/12/2001
11032930,121,01/01/1988,31/12/2001
11032940,121,01/01/1988,31/12/2001
11032950,121,01/01/1988,31/12/2001
11032990,121,01/01/1988,31/12/2001
11041110,122,01/01/1988,31/12/2001
11041190,122,01/01/1988,31/12/2001
11041210,122,01/01/1988,31/12/2500
11041290,122,01/01/1988,31/12/2500
11041910,122,01/01/1988,31/12/2500
11041930,122,01/01/1988,31/12/2500
11041950,122,01/01/1988,31/12/2500
11041961,122,01/01/2002,31/12/2500
11041969,122,01/01/2002,31/12/2500
11041991,122,01/01/1988,31/12/2500
11041999,122,01/01/1988,31/12/2500
11042110,122,01/01/1995,31/12/2001
11042130,122,01/01/1995,31/12/2001
11042150,122,01/01/1995,31/12/2001
11042190,122,01/01/1995,31/12/2001
11042199,122,01/01/1995,31/12/2001
11042210,122,01/01/1995,31/12/1995
11042220,122,01/01/1996,31/12/2011
11042230,122,01/01/1995,31/12/2011
11042240,122,01/01/2012,31/12/2500
11042250,122,01/01/1995,31/12/2500
11042290,122,01/01/1995,31/12/2011
11042292,122,01/01/1996,31/12/1996
11042295,122,01/01/2012,31/12/2500
11042298,122,01/01/1997,31/12/2011
11042299,122,01/01/1995,31/12/1996
