"nace2","NAME","Parent","Include","Include_Also","Exclude"
"43.1","Abbrucharbeiten und vorbereitende Baustellenarbeiten","43","Diese Gruppe umfasst Tätigkeiten zur Vorbereitung von Baustellen für die anschließenden Bauarbeiten, einschließlich des Abbruchs vorhandener Bauwerke.",NA,NA
"43.11","Abbrucharbeiten","43.1","Diese Klasse umfasst: - Abbruch von Gebäuden und anderen Bauwerken",NA,NA
"43.12","Vorbereitende Baustellenarbeiten","43.1","Diese Klasse umfasst: - Enttrümmerung von Baustellen - Erdbewegungen: Ausschachtung, Erdauffüllung, Einebnung und Planierung von Baugelände, Grabenaushub, Felsabbau, Sprengen usw.","Diese Klasse umfasst ferner: - Erschließung von Lagerstätten:   • Abräumen des Deckgebirges sowie Entwicklungs- und Vorarbeiten an Bodenschätze führenden Grundstücken und Lagerstätten, mit Ausnahme von Erdöl- und Erdgaslagerstätten - Baustellenentwässerung - Entwässerung von land- und forstwirtschaftlichen Flächen","Diese Klasse umfasst nicht: - Erdöl- und Erdgasbohrungen zu Förderzwecken (s. 06.10 und 06.20) - Dekontaminierung von Böden (s. 39.00) - Brunnenbau (s. 42.21) - Schachtbau (s. 43.99)"
"43.13","Test- und Suchbohrung","43.1","Diese Klasse umfasst: - Test-, Such- und Kernbohrung für bauliche, geophysikalische, geologische oder ähnliche Zwecke",NA,"Diese Klasse umfasst nicht: - Erdöl- und Erdgasbohrungen zu Förderzwecken (s. 06.10 und 06.20) - Test- und Suchbohrungen zur Unterstützung des Bergbaus (s. 09.90) - Brunnenbau (s. 42.21) - Schachtbau (s. 43.99) - Prospektion auf Öl und Gas, geophysikalische, geologische und seismografische Untersuchungen (s. 71.12)"
"43.2","Bauinstallation","43","Diese Gruppe umfasst den Einbau technischer Anlagen, die für die Nutzung eines Gebäudes erforderlich sind. Hierzu zählt die Elektro-, Wasser-, Gas-, Heizungs-, Lüftungs- und Klimaanlageninstallation, der Einbau von Aufzügen usw.",NA,NA
"43.21","Elektroinstallation","43.2","Diese Klasse umfasst folgende Elektroinstallationen in Gebäuden und Tiefbauwerken aller Arten:  Diese Klasse umfasst: - Installation von:   • elektrischen Leitungen und Armaturen   • Leitungen für Telekommunikationssysteme   • Leitungen für Computernetze und Kabelfernsehen, einschließlich Glasfaserkabeln   • Parabolantennen   • Beleuchtungsanlagen   • Feuermeldeanlagen   • Einbruchalarmanlagen   • Straßenbeleuchtung und elektrische Signale   • Befeuerungsanlagen für Rollbahnen   • elektrischen Solarwärmekollektoren","Diese Klasse umfasst ferner: - Anschluss von elektrischen Haushaltsgeräten, einschließlich Fußleistenheizung","Diese Klasse umfasst nicht: - Bau von Strom- und Kommunikationsleitungen (s. 42.22) - Überwachung und Fernüberwachung von elektronischen Sicherheitssystemen wie Einbruchs- oder Diebstahlalarmgeräten und Feuermeldern, einschließlich deren Installation und Instandhaltung (s. 80.20)"
"43.22","Gas-, Wasser-, Heizungs- sowie Lüftungs- und Klimainstallation","43.2","Diese Klasse umfasst die Installation von Gas-, Wasser-, Heizungs- und Lüftungs- sowie Klimaanlagen, einschließlich Erweiterung, Umbau, Instandhaltung und Reparatur.  Diese Klasse umfasst: - Einbau von Folgendem in Gebäude und andere Bauwerke:   • (Elektro-, Gas- oder Öl-) Heizungsanlagen    • Öfen, Kühltürme   • nicht-elektrische Solarwärmekollektoren   • Wasser- und Sanitärinstallationen   • Lüftungs- und Klimaanlagen   • Gasinstallationen   • Dampfleitungen   • Sprinkleranlagen für Brandschutzzwecke   • Rasensprengeranlagen - (Leer-) Rohrverlegung",NA,"Diese Klasse umfasst nicht: - Einbau elektrischer Fußleistenheizungen (s. 43.21)"
"43.29","Sonstige Bauinstallation","43.2","Diese Klasse umfasst die Installation von anderen Anlagen als Gas-, Wasser-, Heizungs-, Lüftungs- und Klimaanlagen oder Industriemaschinen in Gebäuden und anderen Bauwerken.  Diese Klasse umfasst: - Einbau von Folgendem in Gebäude und andere Bauwerke:   • Aufzüge und Rolltreppen, einschließlich Reparatur und Instandhaltung   • automatische Türen und Drehtüren   • Blitzableiter   • Staubsaugersysteme   • Dämmung gegen Kälte, Wärme, Schall und Erschütterung",NA,"Diese Klasse umfasst nicht: - Installation von Industriemaschinen (s. 33.20)"
"43.3","Sonstiger Ausbau","43",NA,NA,NA
"43.31","Anbringen von Stuckaturen, Gipserei und Verputzerei","43.3","Diese Klasse umfasst: - Stuck-, Gips- und Verputzarbeiten innen und außen einschließlich damit verbundener Lattenschalung in und an Gebäuden und anderen Bauwerken",NA,NA
"43.32","Bautischlerei und -schlosserei","43.3","Diese Klasse umfasst: - Einbau von Türen (außer automatischen Türen und Drehtüren), Fenstern, Tür- und Fensterrahmen aus Holz oder anderem Material - Einbau von Einbauküchen, Einbauschränken, Treppen, Ladeneinrichtungen und Ähnlichem - Einbau von Decken, beweglichen Trennwänden u. ä. Innenausbauarbeiten",NA,"Diese Klasse umfasst nicht: - Einbau von automatischen Türen und Drehtüren (s. 43.29)"
"43.33","Fußboden-, Fliesen- und Plattenlegerei, Tapeziererei","43.3","Diese Klasse umfasst: - Verlegen, Anbringen oder Einbau von:   • Wand- und Bodenfliesen oder -platten aus Keramik, Beton oder Stein; Fliesen von Kachelöfen   • Parkett- und andere Holzböden, Wandvertäfelungen   • Teppich- und Linoleumböden sowie Bodenbeläge aus Gummi oder Kunststoffen   • Böden und Wandverkleidungen aus Terrazzo, Marmor, Granit oder Schiefer   • Tapeten",NA,NA
"43.34","Malerei und Glaserei","43.3","Diese Klasse umfasst: - Innen- und Außenanstrich von Gebäuden - Anstrich von Tiefbauten - Ausführung von Glaserarbeiten, einschließlich Einbau von Spiegeln usw.",NA,"Diese Klasse umfasst nicht: - Fenstereinbau (s. 43.32)"
"43.39","Sonstiger Ausbau a. n. g.","43.3","Diese Klasse umfasst: - Reinigung neu errichteter Gebäude (Baugrobreinigung) - sonstige Baufertigstellung und Ausbauarbeiten a. n. g.",NA,"Diese Klasse umfasst nicht: - Tätigkeiten von Raumgestaltern (s. 74.10) - allgemeine Innenreinigung von Gebäuden und anderen Bauwerken (s. 81.21) - spezialisierte Innen- und Außenreinigung von Gebäuden (s. 81.22)"
"43.9","Sonstige spezialisierte Bautätigkeiten","43",NA,NA,NA
"43.91","Dachdeckerei und Zimmerei","43.9","Diese Klasse umfasst: - Errichtung von Dächern - Decken von Dächern",NA,"Diese Klasse umfasst nicht: - Vermietung von Baumaschinen und -geräten ohne Bedienungspersonal (s. 77.32)"
"43.99","Sonstige spezialisierte Bautätigkeiten a. n. g.","43.9","Diese Klasse umfasst: - spezielle Tätigkeiten im Hoch- und Tiefbau, die besondere Fachkenntnisse bzw. Ausrüstungen erfordern:   • Herstellen von Fundamenten einschließlich Pfahlgründung   • Abdichtung gegen Wasser und Feuchtigkeit   • Gebäudetrocknung   • Schachtbau   • Montage von Stahlelementen   • Eisenbiegerei   • Mauer- und Pflasterarbeiten   • Auf- und Abbau von Gerüsten und beweglichen Arbeitsbühnen ohne deren Vermietung   • Schornstein-, Feuerungs- und Industrieofenbau   • Arbeiten, für die spezielle Voraussetzungen, wie Erfahrung im Klettern und die entsprechende Ausrüstung, erforderlich sind, d. h. Arbeiten an Bauwerken in großer Höhe - Unterwasserarbeiten - Bau von Außenschwimmbecken - Fassadenreinigung - Vermietung von Kränen und anderen Baugeräten, die nicht einer bestimmten Bautätigkeit zugeordnet werden können, mit Bedienungspersonal",NA,"Diese Klasse umfasst nicht: - Vermietung von Baumaschinen und -geräten ohne Bedienungspersonal (s. 77.32)"
"45","Handel mit Kraftfahrzeugen; Instandhaltung und Reparatur von Kraftfahrzeugen","G","Diese Abteilung umfasst alle Tätigkeiten, die sich auf Kraftfahrzeuge einschließlich Lastkraftwagen, Anhänger und Krafträder beziehen, außer deren Herstellung und Vermietung: Groß- und Einzelhandel mit Neu- und Gebrauchtfahrzeugen, Reparatur und Instandhaltung von Kraftfahrzeugen, Groß- und Einzelhandel mit Teilen und Zubehör von Kraftfahrzeugen. Ebenfalls eingeschlossen ist die Handelsvermittlung von Kraftfahrzeugen.","Diese Abteilung umfasst ferner auch das Waschen, Polieren usw. von Kraftfahrzeugen.","Nicht zu dieser Abteilung gehören der Einzelhandel mit Kraft- und Schmierstoffen sowie Kühlmitteln für Kraftfahrzeuge und die Vermietung von Kraftwagen und -rädern."
"45.1","Handel mit Kraftwagen","45",NA,NA,NA
"45.11","Handel mit Kraftwagen mit einem Gesamtgewicht von 3,5 t oder weniger","45.1","Diese Klasse umfasst: - Groß- und Einzelhandel mit neuen und gebrauchten Kraftwagen:   • Personenkraftwagen einschließlich Sonderfahrzeuge wie Krankenwagen, Kleinbusse usw. (mit einem Gesamtgewicht von 3,5 t oder weniger)","Diese Klasse umfasst ferner: - Groß- und Einzelhandel mit geländegängigen Kraftwagen (mit einem Gesamtgewicht von 3,5 t oder weniger)","Diese Klasse umfasst nicht: - Groß- und Einzelhandel mit Kraftwagenteilen und Zubehör (s. 45.3) - Vermietung von Kraftwagen mit Fahrer (s. 49.3) - Vermietung von Kraftwagen ohne Fahrer (s. 77.1)"
"45.19","Handel mit Kraftwagen mit einem Gesamtgewicht von mehr als 3,5 t","45.1","Diese Klasse umfasst: - Groß- und Einzelhandel mit neuen und gebrauchten Kraftwagen:   • Lastkraftwagen, Anhänger und Sattelanhänger   • Wohnwagen und Wohnmobile","Diese Klasse umfasst ferner: - Groß- und Einzelhandel mit geländegängigen Kraftwagen (mit einem Gesamtgewicht von mehr als 3,5 t)","Diese Klasse umfasst nicht: - Groß- und Einzelhandel mit Kraftwagenteilen und Zubehör (s. 45.3) - Lkw-Vermietung mit Fahrer (s. 49.41) - Lkw-Vermietung ohne Fahrer (s. 77.12)"
"45.2","Instandhaltung und Reparatur von Kraftwagen","45",NA,NA,NA
"45.20","Instandhaltung und Reparatur von Kraftwagen","45.2","Zu dieser Klasse gehören: - Instandhaltung und Reparatur von Kraftwagen:   • mechanische Reparaturen   • elektrische Reparaturen   • Reparatur von elektronischen Einspritzsystemen   • gewöhnlicher Wartungsdienst   • Karosseriereparaturen   • Reparatur von Kraftwagenteilen   • Waschen, Polieren usw.   • Spritzen und Lackieren   • Reparatur von Windschutzscheiben und Fenstern   • Reparatur von Autositzen - Reifendienst außer Runderneuerung - Rostschutzbehandlung - Einbau von Teilen und Zubehör, nicht als Teil des Herstellungsprozesses",NA,"Diese Klasse umfasst nicht: - Runderneuerung von Reifen (s. 22.11)"
"45.3","Handel mit Kraftwagenteilen und -zubehör","45","Diese Gruppe umfasst Groß- und Einzelhandel mit Teilen, Bauelementen, Material, Werkzeugen und Zubehör aller Art für Kraftfahrzeuge, z. B.:   • Gummireifen und Luftschläuchen   • Zündkerzen, Batterien, Beleuchtungsgeräten und elektrischen Teilen",NA,NA
"45.31","Großhandel mit Kraftwagenteilen und -zubehör","45.3",NA,NA,NA
"45.32","Einzelhandel mit Kraftwagenteilen und -zubehör","45.3",NA,NA,"Diese Klasse umfasst nicht: - Einzelhandel mit Motorenkraftstoffen (Tankstellen) (s. 47.30)"
"45.4","Handel mit Krafträdern, Kraftradteilen und -zubehör; Instandhaltung und Reparatur von Krafträdern","45",NA,NA,NA
"45.40","Handel mit Krafträdern, Kraftradteilen und -zubehör; Instandhaltung und Reparatur von Krafträdern","45.4","Diese Klasse umfasst: - Groß- und Einzelhandel mit Krafträdern einschließlich Kleinkrafträdern - Groß- und Einzelhandel mit Teilen und Zubehör für Krafträder (einschließlich Handelsvermittlung und Versandhandel) - Instandhaltung und Reparatur von Krafträdern",NA,"Diese Klasse umfasst nicht: - Großhandel mit Fahrrädern, Fahrradteilen und -zubehör (s. 46.49) - Einzelhandel mit Fahrrädern, Fahrradteilen und -zubehör (s. 47.64) - Vermietung von Krafträdern (s. 77.39) - Reparatur und Instandhaltung von Fahrrädern (s. 95.29)"
"46","Großhandel (ohne Handel mit Kraftfahrzeugen und Krafträdern)","G","Diese Abteilung umfasst Großhandel auf eigene Rechnung oder Handelsvermittlung, und zwar sowohl Binnengroßhandel als auch internationalen Großhandel (Import/Export).",NA,"Diese Abteilung umfasst nicht: - Großhandel mit Kraftwagen und Wohnwagen sowie mit Krafträdern (s. 45.1, 45.4) - Großhandel mit Kraftwagen- und Kraftradzubehör (s. 45.31, 45.40) - Vermietung und Operate-Leasing (s. Abteilung 77) - Verpackung von festen Waren und Abfüllung von flüssigen oder gasförmigen Waren, einschließlich Mischen und Filtern für Dritte (s. 82.92)"
"46.1","Handelsvermittlung","46","Diese Gruppe umfasst: - Tätigkeiten von Handelsvertretern, Handelsmaklern und allen anderen Großhändlern, die im Namen und auf Rechnung anderer Handel treiben - Zusammenbringen von Käufern und Verkäufern von Waren oder Besorgung von Handelsgeschäften im Namen eines Auftraggebers, auch über das Internet","Diese Gruppe umfasst ferner: - Großhandelstätigkeiten von Auktionshäusern, auch im Internet",NA
"46.11","Handelsvermittlung von landwirtschaftlichen Grundstoffen, lebenden Tieren, textilen Rohstoffen und Halbwaren","46.1",NA,NA,"Diese Klasse umfasst nicht: - Großhandel auf eigene Rechnung (s. 46.2 bis 46.9) - Einzelhandel durch Handelsvertreter nicht in Verkaufsräumen (s. 47.99)"
"46.12","Handelsvermittlung von Brennstoffen, Erzen, Metallen und technischen Chemikalien","46.1","Diese Klasse umfasst die Handelsvermittlung von:   • Brennstoffen, Erzen, Metallen und technischen Chemikalien, einschließlich Düngemitteln",NA,"Diese Klasse umfasst nicht: - Großhandel auf eigene Rechnung (s. 46.2 bis. 46.9) - Einzelhandel durch Handelsvertreter nicht in Verkaufsräumen (s. 47.99)"
"46.13","Handelsvermittlung von Holz, Baustoffen und Anstrichmitteln","46.1",NA,NA,"Diese Klasse umfasst nicht: - Großhandel auf eigene Rechnung (s. 46.2 bis. 46.9) - Einzelhandel durch Handelsvertreter nicht in Verkaufsräumen (s. 47.99)"
"46.14","Handelsvermittlung von Maschinen, technischem Bedarf, Wasser- und Luftfahrzeugen","46.1","Diese Klasse umfasst die Handelsvermittlung von:   • Maschinen, einschließlich Büromaschinen und Datenverarbeitungsgeräten, technischem Bedarf, Wasser- und Luftfahrzeugen",NA,"Diese Klasse umfasst nicht: - Handelsvermittlung von Kraftfahrzeugen (s. 45.1) - Auktionen mit Kraftfahrzeugen (s. 45.1) - Großhandel auf eigene Rechnung (s. 46.2 bis 46.9) - Einzelhandel durch Handelsvertreter nicht in Verkaufsräumen (s. 47.99)"
"46.15","Handelsvermittlung von Möbeln, Einrichtungs- und Haushaltsgegenständen, Eisen- und Metallwaren","46.1",NA,NA,"Diese Klasse umfasst nicht: - Großhandel auf eigene Rechnung (s. 46.2 bis 46.9) - Einzelhandel durch Handelsvertreter nicht in Verkaufsräumen (s. 47.99)"
"46.16","Handelsvermittlung von Textilien, Bekleidung, Schuhen und Lederwaren","46.1",NA,NA,"Diese Klasse umfasst nicht: - Großhandel auf eigene Rechnung (s. 46.2 bis 46.9) - Einzelhandel durch Handelsvertreter nicht in Verkaufsräumen (s. 47.99)"
"46.17","Handelsvermittlung von Nahrungsmitteln, Getränken und Tabakwaren","46.1",NA,NA,"Diese Klasse umfasst nicht: - Großhandel auf eigene Rechnung (s. 46.2 bis 46.9) - Einzelhandel durch Handelsvertreter nicht in Verkaufsräumen (s. 47.99)"
"46.18","Handelsvermittlung von sonstigen Waren","46.1",NA,NA,"Diese Klasse umfasst nicht: - Großhandel auf eigene Rechnung (s. 46.2 bis 46.9) - Einzelhandel durch Handelsvertreter nicht in Verkaufsräumen (s. 47.99) - Tätigkeiten von Versicherungsagenten (s. 66.22) - Tätigkeiten von Immobilienmaklern (s. 68.31)"
"46.19","Handelsvermittlung von Waren ohne ausgeprägten Schwerpunkt","46.1",NA,NA,"Diese Klasse umfasst nicht: - Großhandel auf eigene Rechnung (s. 46.2 bis 46.9) - Einzelhandel durch Handelsvertreter nicht in Verkaufsräumen (s. 47.99)"
"46.2","Großhandel mit landwirtschaftlichen Grundstoffen und lebenden Tieren","46",NA,NA,NA
"46.21","Großhandel mit Getreide, Rohtabak, Saatgut und Futtermitteln","46.2","Diese Klasse umfasst: - Großhandel mit Getreide und Saatgut  - Großhandel mit Ölfrüchten - Großhandel mit Rohtabak - Großhandel mit Futtermitteln und landwirtschaftlichen Grundstoffen a. n. g.",NA,"Diese Klasse umfasst nicht: - Großhandel mit Textilfasern (s. 46.76)"
"46.22","Großhandel mit Blumen und Pflanzen","46.2","Diese Klasse umfasst: - Großhandel mit Blumen, Pflanzen und Blumenzwiebeln",NA,NA
"46.23","Großhandel mit lebenden Tieren","46.2",NA,NA,NA
"46.24","Großhandel mit Häuten, Fellen und Leder","46.2",NA,NA,NA
"46.3","Großhandel mit Nahrungs- und Genussmitteln, Getränken und Tabakwaren","46",NA,NA,NA
"46.31","Großhandel mit Obst, Gemüse und Kartoffeln","46.3","Diese Klasse umfasst: - Großhandel mit frischem Obst und Gemüse und frischen Kartoffeln - Großhandel mit haltbar gemachtem Obst und Gemüse und haltbar gemachten Kartoffeln",NA,NA
"46.32","Großhandel mit Fleisch und Fleischwaren","46.3",NA,NA,NA
"46.33","Großhandel mit Milch, Milcherzeugnissen, Eiern, Speiseölen und Nahrungsfetten","46.3","Diese Klasse umfasst: - Großhandel mit Milch und Milcherzeugnissen - Großhandel mit Eiern und Eiprodukten - Großhandel mit tierischen oder pflanzlichen Speiseölen und Nahrungsfetten",NA,NA
"46.34","Großhandel mit Getränken","46.3","Diese Klasse umfasst: - Großhandel mit alkoholhaltigen Getränken - Großhandel mit alkoholfreien Getränken","Diese Klasse umfasst ferner: - Einkauf und Flaschenabfüllung von Wein ohne weitere Verarbeitung","Diese Klasse umfasst nicht: - Verschneiden von Wein oder Spirituosen (s. 11.01, 11.02)"
"46.35","Großhandel mit Tabakwaren","46.3",NA,NA,NA
